	text	emotion
9836	假如 一个 人 的 寿命 为 60 岁 ， 那么 他 总共 只有 21900 天 。 一生 时间 的 用途 分别 为 ： 睡 20 年 （ 7300 天 ） ； 吃饭 6 年 （ 2190 天 ） ； 穿衣 和 梳洗 5 年 （ 1825 天 ） ； 生病 3 年 （ 1095 天 ） ； 打电话 1 年 （ 365 天 ） ； 照镜子 70 天 ； 抹 鼻涕 10 天 。 最后 只 剩下 3205 天 ， 即 8 年 又 285 天 ， 用来 做 你 真正 想 做 的 事情 。 你算过 吗 ？	none
9837	复旦大学 新闻系 老 系主任 王中 ， 曾 在 课堂 上 告诫 同学 们 ： 在 中国 做 新闻 ， 宁做 布鲁诺 ， 别 做 姚文元 ! 坐在 复旦 新闻 学院 课堂 上 ， 遥想 右派 坎坷 生活 22 载 的 王中 老师 ， 33 年前 的 告诫 声 犹 在 耳 。	none
9838	( 2 / 2 ) 无需 挂碍 。 你 只 需 把 你 看清楚 的 那点 道理 ， 一遍 遍 在生活中 实践 ， 便 可 成就 伟业 。 （ 悦 是 用 行动 兑现 心中 所 想 。 一生 二 ， 二生 三 ， 三生 万物 。 祝您 喜悦 生生不息 ！ 腊八节 快乐 ！ ) 转	none
9839	不带 这么 误导 博友 的 ！ [ 鄙视 ]   今年 清明 假期 是 4 月 3 、 4 、 5 日 （ 周日 、 一 、 二 ） ， 充其量 只能 翘 4 月 1 日 （ 愚人节 ） 和 4 月 2 日 （ 周六 ） ， 然后 4 月 6 日 （ 周三 ） 面带微笑 毫无 鸭梨 地归校 … …	disgust
9840	蒙古国 以 股份 形式 向 全体 公民 分红 ， 因为 国家 资源 理应 是 全民所有 ， 中国 那些 傻 B 国企 ， 是不是 应该 反醒 一下 ， 利用 国家 政策 剥削 百姓 ， 要 你们 这些 企业 有 何用 ？ 又 是 谁 赋予 你们 垄断 的 权力 呢 ？	disgust
9841	今天 遇 单位 公厕 蹲式 便 坑 中 一砣 没有 冲走 的 黑色 大便 ， 怒 从 心起 ， 转念 我 又 心怀 善意 地 解读 ： 1 . 不忍 ： 便主 在 便秘 一周 后 喜获丰收 ； 2 . 不能 ： 便主便 便 毕 气血 上涌 晕倒 后 被 拖走 抢救 ； 3 . 不会 ： 便 主从 火星 来到 地球 后 第一次 如厕 。 4 . 不舍 ： 便主 乃 极端 环保主义者 ， 为 节约用水 不惜 风干 大便 。 除此 还 能 有 什么 原因 呢 ？	disgust
9842	2010 年 过去 了 ， 这 一年 我们 经过 了 快乐 、 痛苦 、 失落 、 委屈 ， 但是 我们 娱人 制造 在 济南 乃至 山东 、 全国 ， 我们 是 最 专业 和 备受 好评 的 团体 。 感谢 娱人 制造 所有 同仁 对 我 的 支持 ， 感谢 我 的 太太 为 我 付出 的 艰辛 。 感谢 所有 支持 我们 的 朋友 ， 我们 会 在 2011 年 继续 努力 ， 因为 有 你们 我 才能 成功 ， 谢谢 ， 谢谢 2010	happiness
9843	第一 ， 深入 推进 专项 治理 工作 ， 努力 遏制 消极 腐败现象 和 不正之风 在 一些 领域 易发 多发 的 势头 。 严肃查处 违规 项目 审批 、 规划 调整 以及 规避 招标 、 虚假 招标 、 转包 、 违法 分包 等 问题 ， 严肃 查办 在 土地 矿产资源 审批 、 项目 实施 、 工程质量 、 资金 使用 、 政府 采购 及 执纪 执法 中 的 案件 。	none
9844	记者 昨天 从 青岛 轮渡 公司 了解 到 ， 桥隧 通车 后 ， 青岛 — 黄岛 轮渡 和 快船 将 继续 通航 ， 青岛 — 薛家岛 轮渡 大船 可能 关停 ， 但 有 可能 保留 快船 继续 通航 。	none
9845	不管 时代 的 潮流 和 社会 的 风尚 怎样 ， 人 总 可以 凭着 自己 高贵 的 品质 ， 超脱 时代 和 社会 ， 走 自己 正确 的 道路 。 （ BY 爱因斯坦 ） 早安 ， 各位 。	none
9846	中国 这 学习 都 跟 受罪 似的 ， 等 毕业 了 全都 不想 再 看 哪怕 多 一眼 。 这样 的 学习 不可 持续 啊 。 但 在 巨大 的 社会 环境压力 之下 又 显得 如此 的 无可奈何 。 建议 与其 考证 ， 不如 多长 见识 。	disgust
9847	目前 海南 医药产业 聚集 效应 初显 ， 已 形成 以 海口 药谷 为 核心区 ， 海口 保税区 、 海口 高新区 、 美国 工业 村和永桂 、 桂林 洋等 产业 聚集 区域 组成 的 海口 药谷 医药产业 基地 。	none
9848	英媒 《 每日 电讯报 》 Daily   Telegraph 今天 报道 ： 邦 女郎 向 警方 坦承 ， 007 被 下毒 身亡 时 ， 她 就 在场 。 007 在 旅馆 房间内 被 按住 ， 被迫 喝下 氰化物 ， 「 那 是 个 可怕 的 画面 ， 007 把 毒药 吐出来 ， 他们 再 灌 更 多 进去 他 的 嘴巴 。 」 邦 女郎 坦承 是 她 下 的 毒手 ， 接受 侦讯 时 并 对 护士长 连 说 3 次 「 是 我 做 的 」 。	none
9849	11 岁 女儿 翻新 京报 看到 小悦悦 离世 照片 , 感慨 道 , 明星 随便 说点 啥 就 能 上 报纸 , 普通人 只有 通过 悲剧 才能 上 报纸 !	none
9850	夫人 今天 去 了 驾校 ， 下午 上 了 一节课 ， 并 约 了 模拟 车上 车 时间 ， 和 我 妹妹 同一天 试车 。 回家 后 ， 夫人 上 菜场 买 了 些 菜 和 水果 。 晚上 ， 山药 炖肉 吃 ， 还 剩点 山药 过 两天 带给 母亲 吃 。 我 比 夫人 晚到 家 ， 回家 后 ， 夫人 说 小舅子 的 案子 剩余 的 4 万余元 交通事故 赔款 已到 帐 ， 至此 ， 小舅子 的 案子 彻底 结束 了 ， 我 心里 也 踏实 了 。	happiness
9851	工商 大 检查 ， 编码 不全 的 下架 。 正是 旺季 ， 真是 添乱 ， 全市 散货 市场 鸡飞狗跳 ， 民生 艰难 啊 。 某 知名 卖场 决定 敌进 我 退 ， 放假 二天 ， 迎接 检查 。	anger
9852	呵呵 ， 确实 是 不 简单 呀 ！ 所以 我 称之为 仅次于 政体 的 问题 。 土地 、 宅基地 流转 将 给 中国 农村 带来 巨大 的 资本 能力 ， 用以 发展 经济 ， 而且 是 自主 的 行动 。 但是 由此 带来 的 失去 土地 的 风险 和 大量 进入 城市 - - 当然 也 极大 地 促进 城市 护化 - - 的 压力 ， 政府 和 社会 目前 没有 好 的 手段 解决 。 所以 为了 稳定 ， 这 事儿 急 不得 。	like
9853	想 出本 关于 钟汉良 的 书 ， 在 形式 内容 上 大家 有 啥 好 点子 ？ 良民 们 商量一下 ， 然后 我们 拿 一个 企划 出来 ， 找 钟汉良 的 公司 申请 授权 。 感谢 各位 了 。	like
9854	在 无论 何时 ， 现在 只是 一个 交点 ， 为 过去 与 未来 相遇 之 处 ， 我们 对于 二者 都 不能 有 什么 架 打 不能 有 世界 而 无 传统 ， 亦 不能 有 生命 而 无 活动	none
9855	我 坐在 公交车 最后 一排 靠窗 的 位置 ， 旁边 一男一女 前面 也 是 坐 的 一对 都 带 爱 到 疼 ， 又 是 亲 又 是 么 昂 的 … 我带 旁边 那 是 相当 淡定 。 哈哈哈 ！	happiness
9856	这项 新 政策 从 今年 开始 实施 。 具体 的 社保 差额 补贴 标准 ， 按照 目前 的 标准 测算 ， 厦门 企业 按规定 每 招收 一名 本市 农村 劳动力 ， 一个月 可 获得 274.56 元 的 社保 差额 补贴 。	none
9857	超级 超级 超级 超级 超级 超级 喜欢 这张   神态 表情 都 好 喜欢 。 。 。 当然 喉结 锁骨 神马 也 可以 仔细 观摩 一下   [ 害羞 ]	like
9858	威斯康星大学 叶维廉 教授 在 比较 中西 传统 山水诗 的 时候 指出 ， 西方 诗 因为 时态 和 连接词 等 语法 原因 ， 诗人 不可避免 地要 确认 所 描述 对象 的 时空 和 逻辑关系 ， 这样 西方 诗 的 意义 有 较大 确定性 。 而 中国 古诗 既 无 时态 ， 又 很少 表示 因果 转折 的 连接词 ， 诗人 强加于 读者 的 关系 比西 诗少 ， 读者 在 欣赏 时 可以 有 更 自由 丰富 的 解读 。	none
9859	春节 期间 ， 北京 电信 面向 VIP 客户 推出 一项 新 的 服务 举措 。 北京 电信 VIP 客户 可以 利用 短信 查询 客户经理 信息 和 会员卡 信息 的 服务 ， 同时 可 利用 VIP 会员卡 在 机场 享受 VIP 休息室 服务 ； 如果 到 中国电信 联盟 商家 享受 餐饮 、 休闲 、 娱乐 消费 ， 可 实现 折扣 优惠 。	none
9860	1 . 一切 皆 因 思想 而异 。 2 . 要 改变命运 ， 首先 改变 自己 。 3 . 没有 尝试 怎么 知道 不 可能 呢 。 4 . 更新 你 的 想法 ， 就 有 新 的 活法 。 5 . 钱 是 靠 赚 来 的 ， 而 不是 靠省 来 的 。 6 . 改变 你 的 态度 ， 世界 会 随之 改变 。 7 . 欲 到 山中 寻 宝物 ， 须 向 无人 涉足 处 。	none
9861	掉落 深井 ， 我 大声 呼喊 ， 等待 救援 … … 天黑 了 ， 黯然 低头 ， 才 发现 水面 满是 闪烁 的 星光 。 在 最深 的 绝望 里 ， 一定 会 遇见 最 美丽 的 惊喜 。	none
9862	Nick 好西腔 ， 拿出 手机 拍饭 ， 我 想到 金钟 云 的 玫 红色 DV 了 … Nick 把 谢谢 说成 西西 了 ， 哈哈哈 ~ my   love   ing	like
9863	希望 那些 拿 人民 钱 的 人能 懂得 什么 叫 感恩 ， 不然 什么 深造 ， 什么 职位 ， 什么 大学毕业 ， 都 只是 堆 粪土 ， 连 做人 都 不会 ， 还 能 做 什么	disgust
9864	还 记得 ， 那 一年 ， 深夜 你 踩 着 脚踏车 ， 穿过 漆黑 的 小巷 ， 来到 我 的 身旁 。 还 记得 ， 那 一年 ， 你 用 欢声笑语 ， 陪 我 走过 一段 又 一段 难忘 的 旅程 。 如今 ， 只 剩 我 一个 人 ， 踏上 远行 的 旅途 ， 形影 相行 的 漂泊 于 天涯 。	sadness
9865	台湾 75 期 《 Fans 粉丝 志 》 ， 《 韩庚 · 挑战 大 银幕   成功 圆梦 》 采访 页面 翻拍 （ 我 没有 扫描机 ， 所以 拿 相机 拍 的 ， 大家 凑合 看 =   = ） 3   （ 忘 了 说 了 ， 是 原图 ， 点击 可 放大 ^ ^ ）	none
9866	中国 乳品 行业 口号 ： 做 化工 ， 我们 更 专业 。 中国 煤矿 行业 ： 挖 矿工 ， 我们 更 专业 。 中国 食用油 行业 ： 做 提炼 ， 我们 更 专业 。 中国 城管 部门 ： 砸 场子 ， 我们 更 专业 。 中国 防疫 部门 ： 搞 计生 ， 我们 更 专业 。 中国中央电视台 口号 ： 做 娱乐 ， 我们 更 专业 。 中国 P 民 口号 ： 做 小强 ， 我们 更 专业 。	none
9867	美味 的 香辣虾 做法 ： 1 、 虾 剪 去 脚须 ， 青笋 切条 ， 红尖椒 切粒 。 2 、 炒锅 中 放油 ， 先 将 大虾 过油 煸 至 变色 皮脆 。 3 、 另 起锅 ， 倒 适量 油 ， 加入 葱姜 爆出 香味儿 。 4 、 倒入 豆瓣酱 炒出 红油 。 5 、 放入 虾 和 青笋 爆炒 。 6 、 依次 加入 其他 调料 和小红 尖椒 翻炒 。 7 、 出锅 前 洒 上 白芝麻 和 香菜 即可 。	none
9868	早 ～ 外面 的 雨 好 恐怖 ， 很多 地方 估计 都 被淹 了 。 我 还是 老老实实 宅 在 家里 ， 要是 出去 的话 真 有点 担心 自己 会 被 大水 冲走 。 祝 大家 平安	fear
9869	这个 造型 出来 后 连 我 自己 差点 都 不 认识 自己 了 ！ 呵呵 ！ 不得不 佩服 化妆 老师 的 造型 功力 ！ 我 这个 梅 校长 人物 的 塑造 绝对 给力 ！	like
9870	众多 只有 这一 套房 的 业主 向 物业 求助 ， 物业 无奈 ， 居然 向 110 和 城管 报警 ， 对方 值班 的 都 说 所有 人员 都 去 协助 体育中心 的 大型 活动 了 。 [ 晕 ]	disgust
9871	但愿 不要 再 ... 心 很 痛 ... 难道 功课 太好 就 必须 用 这样 的 方法 揭 你 的 伤口 吗 ？ 我 带 你 旅行 去 ...	sadness
9872	房价 涨 、 汇率 升 、 进入 资本 市场 等 因素 是 诞生 越来越 多 年轻 富豪 的 主因 ， 老一辈 们 连 汗颜 的 力气 都 没有 了 。 [ 抓狂 ]	none
9873	我 想 谈 一场 永不 分手 的 恋爱 ， 就算 吵架 ， 就算 生气 ， 就算 分开 ， 也 会 再 在 一起 。 我 想 谈 一场 永不 分手 的 恋爱 ， 就算 我们 很 忙 ， 就算 我们 很累 ， 只要 见到 彼此 就 会 温馨 一笑 ， 我们 会 一直 走 下去 。 我 想 谈 一场 永不 分手 的 恋爱 ， 蹒跚 漫步 , 夕阳西下 , 白头到老 , 相濡以沫 ， 然后 轻抚 着 你 的 脸庞 轻声 说句 ： 对 你 的 感觉 一直 都 在 。	none
9874	《 纳尼亚 传奇 3 黎明 踏浪 号 》 — — 纳尼亚 的 世界 一如既往 的 充满 了 神奇 的 魔力 ， 小 主人公 们 都 长大 了 ， 只有 埃德蒙 和 露西 还 能 继续 前往 纳尼亚 的 世界 ， 纳尼亚 故事 从 陆地 来到 了 海上 ， 重回 第一部 的 水平 。 3D 的 效果 不是 很 好 ， 这 片子 看 2D 也 没有 问题 ， 但是 最后 在 海上 大战 海 妖 的 高潮 动作 还是 很 不错 ， 海 妖 的 CG 做 的 很 不错 ~	like
9875	不管 时代 的 潮流 和 社会 的 风尚 怎样 ， 人 总 可以 凭着 自己 高贵 的 品质 ， 超脱 时代 和 社会 ， 走 自己 正确 的 道路 。 （ BY 爱因斯坦 ）	none
9876	/ / @ weili : / / @ Amo 默 : 啊 呸 ~ ！ 要 炸 了 先 死 的 不是 小 日本 啊 ！ 反正 是 要死 ， 为什么 不能 牺牲 ！ 牺牲 是 光荣 的 ， 放任自流 被 污染 是 可耻 的 ！ / / @ 阿 33 : 日本 zf 可以 去 shi 了 ！ ！ ！	anger
9877	一直 以为 幸福 在 远方 ， 在 可以 追逐 的 未来 。 后来 发现 ， 那些 拥抱 过 的 人 ， 握过 的 手 、 唱过 的 歌 、 流过 的 泪 、 爱过 的 人 、 所谓 的 曾经 ， 就是 幸福 。 在 无数 的 夜里 ， 说 过 的话 、 打过 的 电话 ， 思念 过 的 人 、 流过 的 眼泪 ！ 看见 或 看不见 的 感动 ， 我们 都 曾经 过 ， 然后 在 时间 的 穿梭 中 ， 一切 成为 了 永恒 ！	none
9878	看 一个 男人 是否 真的 爱 你 ， 就要 看 他 在 无助 的 时候 ， 是否 会 向 你 展示 脆弱 ; 就要 看 他 在 孤独 的 时候 ， 第一个 想到 的 是不是 你 ; 就要 看 他 在 失败 的 时候 ， 会 不会 在 你 面前 痛快 地 宣泄 ; 就要 看 他 在 欣赏 美丽 异性 的 时候 ， 心里 是否 依然 只装 着 你 。	none
9879	喜欢 一个 人东 逛 西逛 ， 比较 自由自在 ， 一直 向前 向前 向前 ， ， ， 有 个人 陪 着 ， 反而 碍手碍脚 ... 《 一个 人 的 旅行 》 [ 微風 ]	none
9880	50 后 说 ： 活着 就是 为了 改变 这个 世界 ； 60 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 征服 这个 世界 ； 70 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 改变 自己 ； 80 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 换个 地界 ； 90 后 说 ： 如果 改变 不了 这个 世界 ， 我 就 退回 到 自己 的 世界 。	none
9881	怎么 我 发现 除了 允浩 俊秀 ， 其他 三枚 出演 电视剧 都 是 本 部长 → 。 → 开 跑车 ， 住 豪宅 ， 拥 美女 → ， → 果然 郑允浩和金 俊秀 在 乡下 有 一亩 水稻田 可以 养活 他们 吗 [ 痴呆 ]   [ 痴呆 ]   [ 痴呆 ]	surprise
9882	小 小村 邮站 ， 大大 民生 事 。 信息化 村邮站 ， 除了 传统 的 邮政 业务 以外 ， 还 开办 了 汽车票 销售 、 代缴 公用事业 费 、 助农 取款 金融服务 等 便民服务 ， 农民 不出 村 就 可 享受 服务 。	none
9883	去 动物园 咯 、 [ 脚印 ] [ 脚印 ] [ 脚印 ] 去 看 [ 猴子 ] 、 清早 出发 咯 。 终于 出来 见见 [ 太阳 ] . [ 老虎 ] [ 熊 ] [ 野猪 ] 等 着 我们 哟 ... @ 往生 - 余年   @ 照照 照 照镜子   墨镜 党 、 出发 ！ [ 小汽车 ] [ 小汽车 ] [ 小汽车 ]	happiness
9884	刚刚 在 床上 看到 高佬 的 微博 ， 心情 很 难过 。 才 一个 星期 而已 ， 就 升到 逃课 榜 第一名 了 ... 学习 又 不见 我 拿 第一   果断 起床   去 上 菊花 课	sadness
9885	中国 酒 文化 ， 即 中国式 酒神 精神 ， 更 多 体现 的 是 一种 因 醉酒 而 获得 艺术 的 自由 状态 ， 这 也 是 古老 中国 艺术家 解脱 束缚 获得 艺术 创造力 的 重要途径 。 酒醉 成 传世 诗作 在 中国 诗史 中 俯拾皆是 。 不仅 诗 如此 ， 在 绘画 和 书法艺术 中 ， 酒神 精灵 更是 活泼 万端 。 吴道子 作画 必 酣饮 大醉 方可 动笔 ， 王羲之 醉时 挥毫 而作 兰亭序 ........	none
9886	回复 @ 中原 一点红 099 : 感谢 外星人 朋友 来 捧场 ~ ~ 地球 还 好玩 不 ~ ~ 记得 27 日带 着 弟兄们 （ 外星 这么 叫 吗 ？ ） 来 地球 看 《 你 是 哪里 人 》 哈 ~ ~   / / @ 中原 一点红 099 : 我 是 火星人 , 你 是 哪里 人 ?	like
9887	知乎 邀请 码 :   今天 看 前段时间 的 私信 ,   有 很多 求知 乎 邀请 码 的 ,   这样 把 , 大家 想要 知乎 邀请 的 在 这里 回复 ,   把 自己 的 email 地址 留下 ,   晚上 我 集中 来发 一下	none
9888	当 绿茵场 上 驰骋 的 叔叔 们 变成 哥哥 ， 又 变成 同龄人 。 然后 我 变成 了 他们 的 哥哥 ， 最终 成为 他们 的 叔叔 的 时候 ，   我 感受 到 了 岁月   ！ ！ ！	sadness
9889	台山市 台师 高级中学 2011 年 在 连续 八年 取得 好 成绩 的 基础 上 又创新高 . 重点 , 本科 上线 人数 达 234 人 . 艺术类 重点 , 本科 上线 人数 连续 两年 居 江门市 第一 . 美术 科 本科 上线 100 人 , 其中 重点 本科 10 人 ， 音乐 科 本科 上线 32 人 , 其中 重点 本科 5 人 , 文科 、 理科 类 重点 , 本科 上线 人数 超百人 , 增幅 显著 , 其中 何音 语文科 取得 134 分 的 好 成绩 .	none
9890	公司老总 有 一天 在 办公室 问 其他 同事 问题 , 第一 问 : 老鼠 为什么 会飞 ? 同事 答 : 因为 是 蝙蝠 。 老总 说 , 错 , 因为 老鼠 吃 了 仙丹 。 第二 问 , 蛇 为什么 会飞 ? 同事 答 , 因为 蛇 吃 了 仙丹 。 老总 说 ， 又 错 ， 笨 ， 因为 蛇 吃 了 老鼠 。 第三 问 ， 鹰 为什么 会飞 ？ 同事 答 ， 因为 鹰 吃 了 蛇 ， 老总 大笑 ， 说 ， 真笨 ， 鹰 本来 就 会 飞 ！	none
9891	如何 认定 土地 违法行为 及 责任人 是 土地 行政 执法 中 的 难点 问题 之一 。 本文 作者 刘德生 就 认定 中应 注意 的 几个 问题 谈 了 个人 意见 。 他 认为 ， 除了 认定 土地 违法行为 把握 三要素 外 ， 还要 在 认定 土地 违法行为 责任人 为 有 隶属 关系 、 有 企业承包 关系 等 几种 特殊 情形 时应 注意 的 问题 … … 详见 今日 12 版 《 板子 该 打 谁 身上 》 。	none
9892	说到底 ， 每个 人 都 是 普通人 ， 既有 优点 ， 也 有 不少 缺点 ， 个人 不能 成为 正义 的 化身 ， 个案 也 代表 不了 正义 。 但 即使 按 现行 规定 属于 违法 ， 如果 这个 规定 本身 有 很大 问题 ， 以身试法 ， 让 个案 成为 热点 事件 ， 可以 使 大家 关注 法律 、 法规 本身 的 问题 ， 促进 法律 、 法规 本身 的 修改 、 完善 也 能 起到 重要 的 作用 。	none
9893	心若 改变 ， 你 的 态度 跟着 改变 ； 态度改变 ， 你 的 习惯 跟着 改变 ； 习惯 改变 ， 你 的 性格 跟着 改变 ； 性格 改变 ， 你 的 人生 跟着 改变 。 — — 亚伯拉罕 · 马斯洛	none
